word 	 #docs it exists in 	 doc names
listning	2	blake-poems.txt, shakespeare-macbeth.txt, 
lists	6	melville-moby_dick.txt, chesterton-brown.txt, austen-persuasion.txt, shakespeare-hamlet.txt, edgeworth-parents.txt, austen-emma.txt, 
lit	8	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, chesterton-ball.txt, carroll-alice.txt, melville-moby_dick.txt, austen-sense.txt, chesterton-thursday.txt, 
lite	1	whitman-leaves.txt, 
literal	4	melville-moby_dick.txt, chesterton-brown.txt, chesterton-ball.txt, chesterton-thursday.txt, 
literalism	1	chesterton-ball.txt, 
literally	5	melville-moby_dick.txt, chesterton-brown.txt, chesterton-ball.txt, chesterton-thursday.txt, austen-emma.txt, 
literary	6	chesterton-brown.txt, whitman-leaves.txt, austen-persuasion.txt, chesterton-ball.txt, chesterton-thursday.txt, austen-emma.txt, 
literat	1	whitman-leaves.txt, 
literati	1	whitman-leaves.txt, 
literats	1	whitman-leaves.txt, 
literature	6	melville-moby_dick.txt, chesterton-brown.txt, whitman-leaves.txt, austen-sense.txt, edgeworth-parents.txt, austen-emma.txt, 
literatures	1	whitman-leaves.txt, 
lithe	2	melville-moby_dick.txt, whitman-leaves.txt, 
litheness	1	whitman-leaves.txt, 
lithographing	1	whitman-leaves.txt, 
litigated	1	melville-moby_dick.txt, 
litigious	1	edgeworth-parents.txt, 
litter	5	melville-moby_dick.txt, chesterton-brown.txt, whitman-leaves.txt, chesterton-ball.txt, edgeworth-parents.txt, 
litterd	1	shakespeare-caesar.txt, 
littered	2	chesterton-brown.txt, chesterton-ball.txt, 
littering	1	chesterton-brown.txt, 
litters	1	bible-kjv.txt, 
little	18	chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, blake-poems.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
littleand	1	austen-sense.txt, 
littlefinger	1	bryant-stories.txt, 
littlefor	1	austen-sense.txt, 
littleness	1	austen-emma.txt, 
littlenesses	1	austen-persuasion.txt, 
littlenot	1	austen-sense.txt, 
littlescarcely	1	austen-sense.txt, 
littlest	1	bryant-stories.txt, 
liturgies	1	melville-moby_dick.txt, 
liud	2	shakespeare-macbeth.txt, shakespeare-caesar.txt, 
liue	3	shakespeare-macbeth.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
liued	2	shakespeare-hamlet.txt, shakespeare-caesar.txt, 
liuelong	2	shakespeare-macbeth.txt, shakespeare-caesar.txt, 
liuer	1	shakespeare-macbeth.txt, 
liues	3	shakespeare-macbeth.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
liuing	3	shakespeare-macbeth.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
liust	1	shakespeare-hamlet.txt, 
livd	1	blake-poems.txt, 
live	15	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
lived	14	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
livedst	1	whitman-leaves.txt, 
livedvery	1	austen-sense.txt, 
livelier	1	milton-paradise.txt, 
liveliest	2	milton-paradise.txt, austen-emma.txt, 
livelihood	4	melville-moby_dick.txt, whitman-leaves.txt, edgeworth-parents.txt, austen-emma.txt, 
liveliness	2	melville-moby_dick.txt, austen-emma.txt, 
livelinessoften	1	austen-sense.txt, 
livelong	4	melville-moby_dick.txt, blake-poems.txt, whitman-leaves.txt, burgess-busterbrown.txt, 
lively	11	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, austen-sense.txt, austen-emma.txt, 
liveoak	1	whitman-leaves.txt, 
liveoaks	1	melville-moby_dick.txt, 
liver	6	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, milton-paradise.txt, chesterton-ball.txt, edgeworth-parents.txt, 
liveries	1	milton-paradise.txt, 
liverpool	2	chesterton-brown.txt, whitman-leaves.txt, 
livers	1	melville-moby_dick.txt, 
livery	4	milton-paradise.txt, austen-persuasion.txt, carroll-alice.txt, edgeworth-parents.txt, 
lives	15	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
livesprouting	1	whitman-leaves.txt, 
livest	2	bible-kjv.txt, milton-paradise.txt, 
livesthat	1	bryant-stories.txt, 
liveth	1	bible-kjv.txt, 
livid	5	melville-moby_dick.txt, chesterton-brown.txt, whitman-leaves.txt, milton-paradise.txt, chesterton-thursday.txt, 
lividly	1	melville-moby_dick.txt, 
living	13	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
livingay	1	austen-sense.txt, 
livingcan	1	austen-sense.txt, 
livingit	1	austen-sense.txt, 
livingly	1	melville-moby_dick.txt, 
livings	1	austen-sense.txt, 
livingsweet	1	whitman-leaves.txt, 
livst	1	melville-moby_dick.txt, 
livy	1	edgeworth-parents.txt, 
lizard	4	melville-moby_dick.txt, bible-kjv.txt, bryant-stories.txt, carroll-alice.txt, 
lizards	2	shakespeare-macbeth.txt, carroll-alice.txt, 
llama	1	whitman-leaves.txt, 
llamas	1	whitman-leaves.txt, 
llewellyn	1	edgeworth-parents.txt, 
lloyd	1	edgeworth-parents.txt, 
lo	9	blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, edgeworth-parents.txt, bible-kjv.txt, melville-moby_dick.txt, milton-paradise.txt, chesterton-thursday.txt, 
loa	1	melville-moby_dick.txt, 
load	9	melville-moby_dick.txt, chesterton-brown.txt, whitman-leaves.txt, milton-paradise.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-ball.txt, chesterton-thursday.txt, edgeworth-parents.txt, 
loaded	6	melville-moby_dick.txt, chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, chesterton-ball.txt, chesterton-thursday.txt, 
loaden	2	bible-kjv.txt, milton-paradise.txt, 
loades	1	shakespeare-macbeth.txt, 
loadeth	1	bible-kjv.txt, 
loading	1	melville-moby_dick.txt, 
loads	6	melville-moby_dick.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-caesar.txt, chesterton-ball.txt, edgeworth-parents.txt, 
loadstone	1	melville-moby_dick.txt, 
loaf	2	bible-kjv.txt, bryant-stories.txt, 
loafd	1	whitman-leaves.txt, 
loafe	1	whitman-leaves.txt, 
loafing	1	whitman-leaves.txt, 
loafofbread	1	melville-moby_dick.txt, 
loam	1	melville-moby_dick.txt, 
loammi	1	bible-kjv.txt, 
loan	4	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, edgeworth-parents.txt, 
loans	1	chesterton-brown.txt, 
loath	4	melville-moby_dick.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, edgeworth-parents.txt, 
loathe	1	bible-kjv.txt, 
loathed	2	melville-moby_dick.txt, milton-paradise.txt, 
loathesome	1	whitman-leaves.txt, 
loatheth	1	bible-kjv.txt, 
loathing	1	whitman-leaves.txt, 
loathsome	7	melville-moby_dick.txt, chesterton-brown.txt, bible-kjv.txt, whitman-leaves.txt, milton-paradise.txt, shakespeare-hamlet.txt, chesterton-thursday.txt, 
loathsomely	1	chesterton-thursday.txt, 
loaves	3	bible-kjv.txt, bryant-stories.txt, edgeworth-parents.txt, 
lobby	3	austen-persuasion.txt, shakespeare-hamlet.txt, austen-sense.txt, 
lobe	1	edgeworth-parents.txt, 
lobes	1	melville-moby_dick.txt, 
lobster	2	chesterton-thursday.txt, carroll-alice.txt, 
lobsterish	1	chesterton-brown.txt, 
lobsterpots	1	whitman-leaves.txt, 
lobsters	2	whitman-leaves.txt, carroll-alice.txt, 
lobtailing	1	melville-moby_dick.txt, 
local	8	melville-moby_dick.txt, chesterton-brown.txt, whitman-leaves.txt, milton-paradise.txt, chesterton-ball.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
locality	2	melville-moby_dick.txt, chesterton-thursday.txt, 
localness	1	melville-moby_dick.txt, 
location	1	whitman-leaves.txt, 
locations	1	whitman-leaves.txt, 
lochiel	1	chesterton-ball.txt, 
lock	10	chesterton-brown.txt, bryant-stories.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
lockall	1	austen-sense.txt, 
lockd	2	whitman-leaves.txt, shakespeare-hamlet.txt, 
locke	2	shakespeare-hamlet.txt, shakespeare-caesar.txt, 
locked	10	chesterton-brown.txt, blake-poems.txt, bryant-stories.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, chesterton-thursday.txt, austen-emma.txt, 
locker	1	melville-moby_dick.txt, 
lockers	1	melville-moby_dick.txt, 
lockes	3	melville-moby_dick.txt, shakespeare-macbeth.txt, shakespeare-hamlet.txt, 
lockets	1	edgeworth-parents.txt, 
locking	3	melville-moby_dick.txt, chesterton-ball.txt, edgeworth-parents.txt, 
lockjaws	1	melville-moby_dick.txt, 
locks	7	melville-moby_dick.txt, blake-poems.txt, bible-kjv.txt, whitman-leaves.txt, bryant-stories.txt, milton-paradise.txt, carroll-alice.txt, 
locksmith	1	melville-moby_dick.txt, 
lockswith	1	whitman-leaves.txt, 
lockt	1	shakespeare-hamlet.txt, 
locomotive	1	whitman-leaves.txt, 
locomotives	1	whitman-leaves.txt, 
locust	2	bible-kjv.txt, whitman-leaves.txt, 
locusts	4	bible-kjv.txt, whitman-leaves.txt, milton-paradise.txt, chesterton-thursday.txt, 
lod	1	bible-kjv.txt, 
loda	1	edgeworth-parents.txt, 
lodebar	1	bible-kjv.txt, 
lodgd	2	shakespeare-macbeth.txt, shakespeare-hamlet.txt, 
lodge	9	chesterton-brown.txt, chesterton-ball.txt, edgeworth-parents.txt, bible-kjv.txt, melville-moby_dick.txt, austen-persuasion.txt, milton-paradise.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
lodged	5	melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, edgeworth-parents.txt, austen-emma.txt, 
lodgegates	1	chesterton-brown.txt, 
lodgekeeper	1	chesterton-brown.txt, 
lodger	1	chesterton-brown.txt, 
lodgers	2	chesterton-brown.txt, austen-persuasion.txt, 
lodgerswell	1	chesterton-brown.txt, 
lodges	3	melville-moby_dick.txt, austen-sense.txt, edgeworth-parents.txt, 
lodgest	1	bible-kjv.txt, 
lodgeth	1	bible-kjv.txt, 
lodging	7	chesterton-brown.txt, bible-kjv.txt, whitman-leaves.txt, austen-persuasion.txt, carroll-alice.txt, austen-sense.txt, edgeworth-parents.txt, 
lodginghouse	1	austen-persuasion.txt, 
lodgingroom	1	whitman-leaves.txt, 
lodgings	7	melville-moby_dick.txt, chesterton-brown.txt, bible-kjv.txt, austen-persuasion.txt, austen-sense.txt, edgeworth-parents.txt, austen-emma.txt, 
loe	3	shakespeare-macbeth.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
loft	3	bible-kjv.txt, whitman-leaves.txt, bryant-stories.txt, 
loftier	1	whitman-leaves.txt, 
loftiest	3	melville-moby_dick.txt, whitman-leaves.txt, milton-paradise.txt, 
loftily	2	bible-kjv.txt, bryant-stories.txt, 
loftiness	1	bible-kjv.txt, 
lofty	7	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
log	5	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, 
logan	1	melville-moby_dick.txt, 
logbooks	1	melville-moby_dick.txt, 
loggerhead	1	melville-moby_dick.txt, 
loggerheads	1	melville-moby_dick.txt, 
loggets	1	shakespeare-hamlet.txt, 
loghouses	1	whitman-leaves.txt, 
logic	3	whitman-leaves.txt, chesterton-ball.txt, edgeworth-parents.txt, 
logical	2	chesterton-brown.txt, chesterton-ball.txt, 
logically	1	chesterton-ball.txt, 
logician	1	chesterton-ball.txt, 
logicif	1	chesterton-ball.txt, 
logline	1	melville-moby_dick.txt, 
logs	3	melville-moby_dick.txt, whitman-leaves.txt, burgess-busterbrown.txt, 
logshoals	1	melville-moby_dick.txt, 
loin	1	austen-emma.txt, 
loines	2	shakespeare-hamlet.txt, shakespeare-caesar.txt, 
loins	4	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, milton-paradise.txt, 
loire	1	whitman-leaves.txt, 
lois	1	bible-kjv.txt, 
loiter	1	whitman-leaves.txt, 
loiterd	1	whitman-leaves.txt, 
loitered	1	austen-sense.txt, 
loiterers	1	chesterton-thursday.txt, 
loitering	3	melville-moby_dick.txt, whitman-leaves.txt, austen-persuasion.txt, 
loiters	1	melville-moby_dick.txt, 
lombard	1	whitman-leaves.txt, 
lombardy	2	melville-moby_dick.txt, austen-sense.txt, 
lome	1	shakespeare-hamlet.txt, 
london	12	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
londonand	1	austen-sense.txt, 
londoner	1	chesterton-ball.txt, 
londonvery	1	chesterton-brown.txt, 
lone	4	melville-moby_dick.txt, whitman-leaves.txt, shakespeare-hamlet.txt, chesterton-ball.txt, 
loneliness	4	melville-moby_dick.txt, chesterton-ball.txt, chesterton-thursday.txt, austen-emma.txt, 
lonelinesse	1	shakespeare-hamlet.txt, 
lonely	12	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, milton-paradise.txt, chesterton-thursday.txt, austen-emma.txt, 
lonesome	2	whitman-leaves.txt, burgess-busterbrown.txt, 
lonesomely	1	melville-moby_dick.txt, 
lonesomeness	1	melville-moby_dick.txt, 
long	18	chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, blake-poems.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
longabsent	1	whitman-leaves.txt, 
longaccrued	1	whitman-leaves.txt, 
longarmed	1	melville-moby_dick.txt, 
longbearded	1	melville-moby_dick.txt, 
longcrosstides	1	whitman-leaves.txt, 
longdisused	1	chesterton-ball.txt, 
longdrawn	2	melville-moby_dick.txt, whitman-leaves.txt, 
longdwelling	1	whitman-leaves.txt, 
longed	10	bryant-stories.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, austen-sense.txt, austen-emma.txt, 
longedfor	1	chesterton-ball.txt, 
longedst	1	bible-kjv.txt, 
longenduring	1	whitman-leaves.txt, 
longer	16	chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, chesterton-thursday.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
longerand	1	austen-emma.txt, 
longerbut	1	austen-emma.txt, 
longerhe	1	austen-emma.txt, 
longernay	1	austen-sense.txt, 
longerno	1	austen-sense.txt, 
longersee	1	edgeworth-parents.txt, 
longershut	1	edgeworth-parents.txt, 
longest	7	melville-moby_dick.txt, whitman-leaves.txt, austen-persuasion.txt, burgess-busterbrown.txt, austen-sense.txt, edgeworth-parents.txt, austen-emma.txt, 
longestablished	1	austen-sense.txt, 
longestsighted	1	austen-emma.txt, 
longeth	1	bible-kjv.txt, 
longeve	1	whitman-leaves.txt, 
longevity	1	melville-moby_dick.txt, 
longexpected	1	austen-sense.txt, 
longflung	1	melville-moby_dick.txt, 
longhaply	1	whitman-leaves.txt, 
longing	8	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, edgeworth-parents.txt, bible-kjv.txt, melville-moby_dick.txt, milton-paradise.txt, austen-emma.txt, 
longingly	3	melville-moby_dick.txt, whitman-leaves.txt, bryant-stories.txt, 
longings	2	melville-moby_dick.txt, whitman-leaves.txt, 
longisland	1	melville-moby_dick.txt, 
longitude	5	melville-moby_dick.txt, whitman-leaves.txt, milton-paradise.txt, chesterton-ball.txt, carroll-alice.txt, 
longitudes	1	melville-moby_dick.txt, 
longjohn	1	melville-moby_dick.txt, 
longleavd	1	whitman-leaves.txt, 
longlingering	1	melville-moby_dick.txt, 
longlived	1	whitman-leaves.txt, 
longlost	1	chesterton-ball.txt, 
longnursd	1	whitman-leaves.txt, 
longoff	1	whitman-leaves.txt, 
longpampered	1	melville-moby_dick.txt, 
longpassd	1	whitman-leaves.txt, 
longpent	1	whitman-leaves.txt, 
longpetted	1	austen-persuasion.txt, 
longpointed	1	chesterton-ball.txt, 
longreaching	1	whitman-leaves.txt, 
longround	1	whitman-leaves.txt, 
longrunning	1	whitman-leaves.txt, 
longskirted	1	melville-moby_dick.txt, 
longsought	1	whitman-leaves.txt, 
longstanding	1	austen-emma.txt, 
longstaple	1	austen-sense.txt, 
longstretchd	1	whitman-leaves.txt, 
longstretching	1	whitman-leaves.txt, 
longstrung	1	whitman-leaves.txt, 
longsuffering	1	bible-kjv.txt, 
longthreaded	1	whitman-leaves.txt, 
longtogged	1	melville-moby_dick.txt, 
longtogs	1	melville-moby_dick.txt, 
longwaiting	1	whitman-leaves.txt, 
longwandered	1	milton-paradise.txt, 
longwas	1	austen-emma.txt, 
longwinged	1	bible-kjv.txt, 
lonon	1	edgeworth-parents.txt, 
lontano	1	edgeworth-parents.txt, 
look	17	chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, blake-poems.txt, bryant-stories.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
lookand	1	austen-emma.txt, 
lookd	4	whitman-leaves.txt, shakespeare-macbeth.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
lookdid	1	austen-emma.txt, 
looke	4	melville-moby_dick.txt, shakespeare-macbeth.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
looked	13	chesterton-brown.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
lookeda	1	bryant-stories.txt, 
lookee	1	melville-moby_dick.txt, 
looker	1	melville-moby_dick.txt, 
lookes	3	shakespeare-macbeth.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
lookest	4	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, milton-paradise.txt, 
looketh	1	bible-kjv.txt, 
lookhow	1	austen-emma.txt, 
lookin	1	bryant-stories.txt, 
looking	15	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-caesar.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
lookingglass	3	chesterton-brown.txt, whitman-leaves.txt, carroll-alice.txt, 
lookingglasses	4	melville-moby_dick.txt, chesterton-brown.txt, bible-kjv.txt, austen-persuasion.txt, 
lookingo	1	whitman-leaves.txt, 
lookist	1	whitman-leaves.txt, 
lookout	6	melville-moby_dick.txt, chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, austen-emma.txt, 
lookouts	1	melville-moby_dick.txt, 
looks	13	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
looksbeautiful	1	austen-emma.txt, 
looksi	1	austen-emma.txt, 
looksmr	1	austen-emma.txt, 
lookspale	1	melville-moby_dick.txt, 
lookst	1	blake-poems.txt, 
lookswell	1	chesterton-brown.txt, 
lookt	1	shakespeare-hamlet.txt, 
loom	1	melville-moby_dick.txt, 
loomed	1	melville-moby_dick.txt, 
looming	2	melville-moby_dick.txt, whitman-leaves.txt, 
loomings	1	melville-moby_dick.txt, 
looms	1	whitman-leaves.txt, 
loon	1	melville-moby_dick.txt, 
loone	1	shakespeare-macbeth.txt, 
loop	3	melville-moby_dick.txt, chesterton-ball.txt, edgeworth-parents.txt, 
looped	1	melville-moby_dick.txt, 
loopholes	1	milton-paradise.txt, 
loops	2	bible-kjv.txt, whitman-leaves.txt, 
loosd	1	whitman-leaves.txt, 
loose	14	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, melville-moby_dick.txt, milton-paradise.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, austen-sense.txt, chesterton-thursday.txt, 
loosed	6	melville-moby_dick.txt, chesterton-brown.txt, blake-poems.txt, bible-kjv.txt, shakespeare-hamlet.txt, edgeworth-parents.txt, 
loosefingerd	1	whitman-leaves.txt, 
loosefish	1	melville-moby_dick.txt, 
loosegownd	1	whitman-leaves.txt, 
loosely	5	melville-moby_dick.txt, chesterton-brown.txt, whitman-leaves.txt, milton-paradise.txt, edgeworth-parents.txt, 
loosen	3	chesterton-brown.txt, whitman-leaves.txt, chesterton-ball.txt, 
loosend	1	whitman-leaves.txt, 
loosened	2	melville-moby_dick.txt, chesterton-brown.txt, 
looseness	2	whitman-leaves.txt, chesterton-ball.txt, 
loosening	5	melville-moby_dick.txt, milton-paradise.txt, chesterton-ball.txt, chesterton-thursday.txt, edgeworth-parents.txt, 
loosens	1	whitman-leaves.txt, 
looser	1	shakespeare-hamlet.txt, 
loosest	1	shakespeare-macbeth.txt, 
looseth	1	bible-kjv.txt, 
loosing	4	bible-kjv.txt, whitman-leaves.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
lop	2	bible-kjv.txt, milton-paradise.txt, 
lopatka	1	whitman-leaves.txt, 
lopsided	3	chesterton-brown.txt, chesterton-ball.txt, chesterton-thursday.txt, 
lopt	1	milton-paradise.txt, 
loptongued	1	whitman-leaves.txt, 
loquacious	1	milton-paradise.txt, 
lord	15	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
lordby	1	edgeworth-parents.txt, 
lording	1	melville-moby_dick.txt, 
lordly	4	melville-moby_dick.txt, chesterton-brown.txt, bible-kjv.txt, milton-paradise.txt, 
lords	12	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, edgeworth-parents.txt, bible-kjv.txt, melville-moby_dick.txt, milton-paradise.txt, shakespeare-hamlet.txt, austen-sense.txt, austen-emma.txt, 
lordship	5	chesterton-brown.txt, bible-kjv.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, edgeworth-parents.txt, 
lordships	1	edgeworth-parents.txt, 
lordstar	1	whitman-leaves.txt, 
lordto	1	edgeworth-parents.txt, 
lordvishnoo	1	melville-moby_dick.txt, 
lordwell	1	edgeworth-parents.txt, 
lordyes	1	edgeworth-parents.txt, 
lore	3	whitman-leaves.txt, milton-paradise.txt, chesterton-ball.txt, 
lornnot	1	whitman-leaves.txt, 
lorsetto	1	edgeworth-parents.txt, 
loruhamah	1	bible-kjv.txt, 
lory	1	carroll-alice.txt, 
lose	15	chesterton-brown.txt, whitman-leaves.txt, shakespeare-macbeth.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
loser	2	edgeworth-parents.txt, austen-emma.txt, 
loses	4	melville-moby_dick.txt, milton-paradise.txt, shakespeare-hamlet.txt, edgeworth-parents.txt, 
loseth	1	bible-kjv.txt, 
loseyet	1	whitman-leaves.txt, 
losing	10	whitman-leaves.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, austen-persuasion.txt, milton-paradise.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
losings	1	whitman-leaves.txt, 
loss	12	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, austen-sense.txt, austen-emma.txt, 
losse	2	shakespeare-hamlet.txt, shakespeare-caesar.txt, 
losses	3	whitman-leaves.txt, shakespeare-caesar.txt, austen-emma.txt, 
losshe	1	austen-sense.txt, 
lossif	1	austen-emma.txt, 
lost	18	chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, blake-poems.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
lostbut	1	austen-emma.txt, 
lostthe	2	whitman-leaves.txt, milton-paradise.txt, 
lot	14	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
lotan	1	bible-kjv.txt, 
lotans	1	bible-kjv.txt, 
